Customer_ID,snapshot_date,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance
CUS_0x1673,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x1673_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x1699,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x1699_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,5000.0,8000.0
CUS_0x16be,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x16be_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x1705,2025-01-01,Sruthiy,47,176-22-5639,Media_Manager,43543.72,3476.643333333333,3.0,3.0,7.0,1,Not Specified,3.0,0,6.7,3.0,_,189.81,35.23900633238463,23 Years and 10 Months,No,33.438042421967765,121.30817331708236,High_spent_Medium_value_payments,442.9181175942832,,,,,,,,,,,,,,,,,,,,,CUS_0x1705_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x195b,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x195b_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x19c9,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x19c9_2024_03_01,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0
CUS_0x1b7e,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x1b7e_2024_11_01,2024-11-01,10,2,10000,1000.0,0.0,1000.0,9000.0
CUS_0x1f2f,2025-01-01,Wheatleyv,30,926-54-3940,Teacher,24821.36,2106.4466666666667,5.0,5.0,7.0,0,,6.0,20,_,6.0,Standard,298.88,24.0549437981924,33 Years and 1 Months,No,0.0,197.6771275587054,Low_spent_Small_value_payments,302.96753910796133,,,,,,,,,,,,,,,,,,,,,CUS_0x1f2f_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x1f34,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x1f34_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x1f7d,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x1f7d_2024_10_01,2024-10-01,10,3,10000,1000.0,0.0,1000.0,8000.0
CUS_0x2004,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2004_2024_05_01,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0
CUS_0x206c,2025-01-01,Wroughtonu,36,983-60-4571,Engineer,108472.35,9233.3625,5.0,7.0,2.0,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",11.0,14,0.57,3.0,_,1351.42,40.48686167491372,23 Years and 10 Months,No,241.60567434319992,475.08599508819435,Low_spent_Medium_value_payments,486.64458056860565,,,,,,,,,,,,,,,,,,,,,CUS_0x206c_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x20e5,2025-01-01,Goldsteind,38,107-23-3924,Manager,99845.4,8600.45,1.0,1.0,11.0,2,"Mortgage Loan, and Not Specified",10.0,2,4.84,1.0,Good,778.1,35.944393066390006,21 Years and 0 Months,No,136.47422698899717,74.80111142472613,High_spent_Large_value_payments,888.7696615862767,,,,,,,,,,,,,,,,,,,,,CUS_0x20e5_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x20f1,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x20f1_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x211c,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x211c_2024_09_01,2024-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0
CUS_0x2194,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2194_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x21a7,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x21a7_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x22cf,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x22cf_2024_09_01,2024-09-01,10,4,10000,1000.0,0.0,3000.0,9000.0
CUS_0x22d4,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x22d4_2024_10_01,2024-10-01,10,3,10000,1000.0,2000.0,0.0,7000.0
CUS_0x238c,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x238c_2024_06_01,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0
CUS_0x2418,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2418_2024_09_01,2024-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0
CUS_0x2477,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2477_2024_05_01,2024-05-01,10,8,10000,1000.0,0.0,6000.0,8000.0
CUS_0x24bc,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x24bc_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x2555,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2555_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x278f,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x278f_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x2816,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2816_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,3000.0,6000.0
CUS_0x28ee,2025-01-01,Gohj,42,875-31-2310,Manager,34855.08,2847.59,5.0,7.0,23.0,5,"Payday Loan, Mortgage Loan, Payday Loan, Payday Loan, and Credit-Builder Loan",9.0,14,8.22,11.0,_,1652.88,28.877355578971127,17 Years and 5 Months,Yes,136.54267191977272,59.91366754204295,High_spent_Medium_value_payments,338.30266053818434,,,,,,,,,,,,,,,,,,,,,CUS_0x28ee_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x2947,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2947_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x29e9,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x29e9_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x29ff,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x29ff_2024_05_01,2024-05-01,10,8,10000,1000.0,0.0,6000.0,8000.0
CUS_0x2a5d,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2a5d_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x2aa8,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2aa8_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x2b11,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2b11_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x2b2c,2025-01-01,Perryy,52,#F%$D@*&8,Entrepreneur,43312.78_,3423.398333333333,4.0,1.0,3.0,1,Mortgage Loan,11.0,6,3.24,2.0,_,208.96,37.033354431348734,19 Years and 1 Months,No,25.34841994951779,117.23402305218045,High_spent_Small_value_payments,459.7573903316351,,,,,,,,,,,,,,,,,,,,,CUS_0x2b2c_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x2c4f,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2c4f_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x2c74,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2c74_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x2d94,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2d94_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x2db4,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2db4_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,5000.0,8000.0
CUS_0x2e19,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2e19_2024_06_01,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0
CUS_0x2e96,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2e96_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x2f53,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2f53_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x2f86,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2f86_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x2f9d,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2f9d_2024_11_01,2024-11-01,10,2,10000,1000.0,0.0,2000.0,10000.0
CUS_0x2fc9,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x2fc9_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x30dd,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x30dd_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x3224,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3224_2024_03_01,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0
CUS_0x3240,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3240_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x32a9,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x32a9_2024_05_01,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0
CUS_0x32d1,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x32d1_2024_09_01,2024-09-01,10,4,10000,1000.0,0.0,2000.0,8000.0
CUS_0x32e6,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x32e6_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x3374,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3374_2024_06_01,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0
CUS_0x340e,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x340e_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x3474,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3474_2024_10_01,2024-10-01,10,3,10000,1000.0,0.0,2000.0,9000.0
CUS_0x34fb,2025-01-01,Kim Dixonh,35,113-11-1345,Developer,14360.31,973.6925,6.0,6.0,25.0,2,"Payday Loan, and Mortgage Loan",25.0,11,4.65,12.0,Standard,1920.74,37.82811689533694,8 Years and 5 Months,Yes,17.467984982988142,74.23463489927343,Low_spent_Medium_value_payments,285.6666301177384,,,,,,,,,,,,,,,,,,,,,CUS_0x34fb_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x3537,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3537_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x3551,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3551_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x361b,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x361b_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x36f2,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x36f2_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x3710,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3710_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
CUS_0x37bc,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x37bc_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x38b6,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x38b6_2024_10_01,2024-10-01,10,3,10000,1000.0,0.0,1000.0,8000.0
CUS_0x38c0,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x38c0_2024_10_01,2024-10-01,10,3,10000,1000.0,0.0,2000.0,9000.0
CUS_0x3915,2025-01-01,Costax,43_,#F%$D@*&8,Architect,19570.56,1373.88,10.0,10.0,26.0,8,"Not Specified, Student Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",26.0,23,0.69,9.0,Bad,2711.86,27.602734409982,14 Years and 0 Months,Yes,87.71030006460491,79.32581519156817,Low_spent_Small_value_payments,260.35188474382693,,,,,,,,,,,,,,,,,,,,,CUS_0x3915_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x393f,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x393f_2024_08_01,2024-08-01,10,5,10000,1000.0,0.0,1000.0,6000.0
CUS_0x39bf,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x39bf_2024_08_01,2024-08-01,10,5,10000,1000.0,0.0,4000.0,9000.0
CUS_0x3aa9,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3aa9_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,5000.0,8000.0
CUS_0x3ae3,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3ae3_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x3b01,2025-01-01,Jessica Dyeu,27,930-26-2816,Doctor,7709.355,845.44625,7.0,4.0,32.0,5,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Student Loan",17.0,16,14.92,8.0,Standard,1510.15,36.25394403742708,12 Years and 9 Months,Yes,27.685002227766272,63.02510440779457,!@9#%8,263.8345183644392,,,,,,,,,,,,,,,,,,,,,CUS_0x3b01_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x3b4f,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3b4f_2024_11_01,2024-11-01,10,2,10000,1000.0,0.0,1000.0,9000.0
CUS_0x3c3a,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3c3a_2024_09_01,2024-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0
CUS_0x3c97,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3c97_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x3cfe,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3cfe_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x3d44,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3d44_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x3e35,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3e35_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x3e4a,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x3e4a_2024_10_01,2024-10-01,10,3,10000,1000.0,0.0,1000.0,8000.0
CUS_0x3fde,2025-01-01,Cezary Podkulw,34,506-39-3987,Scientist,32033.29_,2674.4408333333336,5.0,3.0,5.0,4,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Not Specified",18.0,13,0.64,5.0,Standard,1475.3,34.53776924644064,20 Years and 3 Months,No,71.30115649571735,205.84099783664868,Low_spent_Large_value_payments,260.30192900096733,,,,,,,,,,,,,,,,,,,,,CUS_0x3fde_2025_01_01,2025-01-01,10,0,10000,0.0,0.0,0.0,10000.0
CUS_0x40d1,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x40d1_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x40df,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x40df_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x4192,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4192_2024_07_01,2024-07-01,10,6,10000,1000.0,1000.0,0.0,4000.0
CUS_0x41ce,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x41ce_2024_03_01,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0
CUS_0x41eb,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x41eb_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x424f,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x424f_2024_05_01,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0
CUS_0x4250,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4250_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x4387,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4387_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,4000.0,7000.0
CUS_0x43dd,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x43dd_2024_04_01,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0
CUS_0x43de,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x43de_2024_03_01,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0
CUS_0x44b0,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x44b0_2024_08_01,2024-08-01,10,5,10000,1000.0,1000.0,0.0,5000.0
CUS_0x4669,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4669_2024_06_01,2024-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0
CUS_0x470e,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x470e_2024_03_01,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0
CUS_0x4775,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4775_2024_09_01,2024-09-01,10,4,10000,1000.0,1000.0,0.0,6000.0
CUS_0x47ef,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x47ef_2024_06_01,2024-06-01,10,7,10000,1000.0,0.0,5000.0,8000.0
CUS_0x4838,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x4838_2024_05_01,2024-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0
CUS_0x48dd,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x48dd_2024_11_01,2024-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0
CUS_0x48ef,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x48ef_2024_12_01,2024-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0
CUS_0x494b,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x494b_2024_10_01,2024-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0
